"ID","Ref","Created","Updated","Name","Description","Scope of works","Status","Priority","Property Ref","Property Client Ref","Property Name","Property Account Manager","Property Certification Date","Client Ref","Client","Primary Contact Name","Primary Contact Email","Contractor","Task Value","Category","Tags","Address","Site Suburb","Postal code","Assigned Technician","Supporting Technicians","Assigned Office","Technician","Salesperson","Round","Due","Due After","Scheduled Date","Performed Date","Completed Date","On-site Date","SLA","Due (on site)","Due (performed)","Time to Site (SLA)","Time to Performed (SLA)","Authorisation Ref","Authorisation Amount","Contractor Authorisation Limit","Workorder URL","Internal Note","Invoice Note","Technician Note","Latitude","Longitude","Access Procedure","Access Note","Access Code","Access Schedule","Access Window","Is Active","Deleted","Invoiced","Inactive Date","Billing Card Ref","Billing Card Name","Branch","Cost Centre","Service Group","Zone","Est. Duration","Author","Updated By","Parent Task","Minor Job"
19009,"T-19009","2025-10-01 10:52:01","2026-01-14 04:51:56","Inspection/Defect Report 2025 (Quote QD-1503)","Inspection/Defect Report 2025","As per scope of Works

DEFECTS
1 DETECTION IN WAREHOUSE OFFICE (TRUCKING OFFICE) MULTIPLE DETECTORS NOT WORKING FOUND NOT IN PROGRAM REQUIRES FURTHER INVESTIGATION
2 DETECTION IN TUNNEL NOT WORKING (FAILED IN FAULT TEST AS WELL)NOT IN PROGRAM RECOMMEND REPROGRAMMIMG .FURTHER INVESTIAGTION
3 EWIS REQUIRES REPROGRAMMIMG - OUTPUT ALARM FROM FIP DOESN’T SHOW ON EWIS WHICH ZONE ACTIVATES
4 SOME DETECTORS REQUIRE REPROGRAMMING.DESCRIPTION CHANGES
5 PA,ALERT,EVAC COULD NOT BE HEARD IN HIGH RACKING N BAY AREA (WHERE VESDAS ARE LOCATE RECOMMEND INSTALLING 5 HORNS .
6 VESDA IN COMMS ROOSETS OFF PRE ACTION SYSTEM
7 RECOMMEND REFIXING VESDA PIPES ON MULTIPLE VESDAS LVL 1 AND INSTALLING TEST END CAPS

1. Level 1 Security Office Entry Auto Door - Mushroom
PTE
6. Level 1 Exit to Balcony from Small Canteen Auto
Door - Mushroom PTE

2. Automatic Fire Detection System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
- The change rooms have no detection installed and the main kitchen across from the change rooms also has
no detection installed apart from in a storeroom. This entire area need to be reviewed for compliance.

Further estimate maybe required after the investigation on the failed detectors.","REVISIT",5,"39A685","","MONDC - 13 Bushmaster Avenue, Moorebank, NSW 2170","","","","Primary Connect","Greg Cockayne","gcockayne@primaryconnect.com.au","",14387.3845,"Repair","","13 Bushmaster Ave, Moorebank NSW 2170, Australia","Moorebank","2170","Nu Unasa","Gordon Jenkins","","Gordon Jenkins","","","","","2025-10-28 07:35:00","","","2025-11-08 07:58:27","","","","","","WP168039 PO PP160894","14387.38","","","","As per accepted defect quote QD-1503 dated 29-09-2025.","8/11 picked up gear for works .- , programming of detectors as reported . Ready for works 

9/11 - investigated detection in tunnel and drivers amenities - voltage on detection .

Programmed detectors into FIP , next shut down. 

Put End caps on vesda units in warehouse 
Saddled vesda pipes 

Faults on FIP on arrival - 

While onsite doing works - intermittent ground fault on FIP was popping in/out . 

3 detectors - in maintenance fault
1 vesda fault 
Tamper faults 

Note- Greg (BM onsite) asked to replace detectors and check vesda fault . 

- Replaced 3 addressable acclimate detectors in CARPARK .
- Vesda fault , replaced filter on vesda L4M22 . Comms room 3 . 
- investigated ground fault , found on loop 2- further investigation required . 

Charge extra for - detectors replaced and vesda filter .",-33.95470820000001,150.9145791,"CA","Greg Cockayne (Primary Connect) 0473 145 176
George Parousis (Primary Connect) 0459 766 885
REFER EMAIL FROM ROSE 4/4/25 IN REGARDS TO INDUCTION AND HOW TO LOG IN ON SITE - ALL TECHS MUST BE PROVIDED THE CLIENTS WO NUMBER TO ATTEND SITE","","OA","",True,"",False,"","CO-2529","Primary Connect","","[] ","R DETECTION","","00:02:00","Jamie Wright","Gordon Jenkins"," ",""
17558,"T-17558","2025-09-12 06:40:53","2026-03-02 13:12:11","Request to install detection/speakers (Quote QD-1436)","Request to install detection/speakers","Ziad - Requested quote for the installation of 

**Scope of Works**
Supply and Install:
- 2 x Addressable Smoke detectors and bases
- 4 x Addressable C/S Smoke detectors and Bases
- 1 x Bows Speaker
- 1 x Addressable input/output Module either in MSSB or in FIP to trip Mech air

Relocate
- 1 x Addressable Smoke detector and base
1 x BOWS speaker
- Program FIP to suit
- Test and commission
- Provide Installation Certificate","REVISIT",5,"39803","","Pengton - 80 George Street, Parramatta, NSW 2150","","2025-08-19","","Pengton No. 1 Pty Ltd ATF Pengton No. 1 Unit Trust","Ziad Shareef","ziad.shareef@cbre.com","",7507.5684,"Repair","","80 George Street, PARRAMATTA, NSW, 2150, Australia","Parramatta","2150","Nu Unasa","Gordon Jenkins, John Minai","","Gordon Jenkins","","","","","2025-09-16 09:00:00","2025-10-07 09:59:32","","2025-09-16 12:50:16","","","","","","PO6751410_201010","7507.57","","","","As per accepted defect quote QD-1436 dated 11-09-2025.

Scope of Works Completed
Supply and Installation:
•	2 x Addressable Smoke Detectors with Bases
•	4 x Addressable Combination Smoke Detectors (C/S) with Bases
•	1 x BOWS (Building Occupant Warning System) Speaker
•	1 x Addressable Input/Output Module, installed in either the Mechanical Services Switchboard (MSSB) or Fire Indicator Panel (FIP), configured to trip mechanical air systems
Relocations:
•	1 x Addressable Smoke Detector with Base
•	1 x BOWS Speaker
Testing and Commissioning
•	All newly installed and relocated devices were tested and confirmed to be operational.
•	Functional testing was completed in line with project requirements and relevant standards.
•	No faults were observed, and the fire detection and warning system was left fully operational.","16/9 attended site - picked up gear for works 
Scope of Works Completed
Supply and Installation:
•	2 x Addressable Smoke Detectors with Bases
•	4 x Addressable Combination Smoke Detectors (C/S) with Bases
•	1 x BOWS (Building Occupant Warning System) Speaker
•	1 x Addressable Input/Output Module, installed in either the Mechanical Services Switchboard (MSSB) or Fire Indicator Panel (FIP), configured to trip mechanical air systems
Relocations:
•	1 x Addressable Smoke Detector with Base
•	1 x BOWS Speaker
Testing and Commissioning
•	All newly installed and relocated devices were tested and confirmed to be operational.
•	Functional testing was completed in line with project requirements and relevant standards.
•	No faults were observed, and the fire detection and warning system was left fully operational.


9/10 added extra detector in store room . 
Picked up detector from brooks (Panasonic) supplier 

Programming still required.(1 x det to be programmed ) 

Jamie to sort brooks (training course day) for programming .",-33.8138248,151.0057294,"","Log-in to CBRE Pulse System - Key 126
Facility Manager (CBRE):Jose Rodrigues - 0407 819 617 
Lvl4 Westpac (Sign in Lvl 2) at 75 George st","2659 for keybox","NR","",True,"",False,"","CO-038","C.B Richard Ellis Pty Ltd","","[] ","R DETECTION","","07:01:00","Jamie Wright","Jamie Wright"," ",""
17260,"T-17260","2025-09-08 08:44:52","2026-01-21 15:27:57","APFS Report 2025 - Occupancy Warning System (Quote QD-1076)","APFS Report 2025 - Occupancy Warning System","Following on from annual testing, the following defect(s) were been found:
- The batteries in the control panel for the sliding door in Deicorp is past the two year expiry date- technician to attend site to supply and install 2x 12v 12 AH batteries. 
- At the time of assessment, the door to the room with the FIP had no signage to indicate the fire panel is inside - Supply and install Fire Panel Signage. 
- There is no block plan installed at the FIP - Supply and Install block plan.
- There is a charger fault on the power supply located in the main switch room. Further investigation required.","REVISIT",5,"39718","","Fred Health & Bleach - 24 Rothschild, Rosebery, NSW 2018","","2023-08-08","216","C/- TGC","Serge Makrooussov","sergem@tgc.com.au","",2528.0025,"Repair","","24 Rothschild & 14 Mentmore Avenue, ROSEBERY, NSW, 2018, Australia","Rosebery","2018","Nu Unasa","Ryan Robinson","","Ryan Robinson","","","","","2025-09-19 11:00:00","","","2025-09-19 11:36:35","","","","","","261_2500051","2528.00","","","","As per accepted defect quote QD-1076 dated 14-07-2025.","15/12/25:
Batteries are 2x 1.3ah 12v for sliding fire door.
Access to FIP is Tuesday to Friday only. 

Pick batteries from supplier and sign from incite fire",-33.9142241,151.20434,"","TGC - Nick Karapalevski 0430 227 955","","NR","",True,"",False,"","CO-504","Colliers International","","[] ","R DETECTION","","02:00:00","Jade Ogony","Jade Ogony"," ",""
16225,"T-16225","2025-08-27 16:04:15","2026-02-26 08:50:45","5 Yearly Detection and Warning System (Quote QD-0247)","5 Yearly Detection and Warning System","Fire Alarm System 5 Yearly Sensitivity Test for Detection System  (AS 1851.6-2012)
Undertake sensitivity testing  within the building to ensure meets standard requirements. Carry Out 5 Yearly testing on control indication equipment (Fire Indicator Panel).

 
Fire Alarm System 5 Yearly Sound System for Emergency Purposes (AS 1851.6-2012)
Undertake sound pressure level tests within Buildings A & B to ensure sound pressure levels and intelligibility meets standard requirements
Inspect building for structural changes which may affect evacuation zones
Inspect building for occupancy changes which may affect performance of the sound system
 
 
EXCLUSIONS
- Costs associated with security arrangements and parking.(If required)
- Access to lift service for transport of heavy equipment to roof/plant levels (where relevant)
- Works to areas other than that nominated above.
- Works outside normal working hours.
- Multiple site establishments to carry out the above works.
- Provision of high reach equipment","REVISIT",5,"39A478","","Labour Council of NSW - 377-383 Sussex Street, Sydney, NSW 2000","","2023-04-04","","Unions NSW Property and Services Limited","Kirill Katelenets","Kirill.Katelenets@colliers.com","",5090.0000,"Repair","","377-383 Sussex Street, Sydney, NSW, 2000, Australia","Sydney","2000","Nu Unasa","Gordon Jenkins, John Minai","","John Minai","","","","","2025-12-18 10:00:00","","","2025-12-11 11:19:24","","","","","","CWO0649375","5090.00","","","","As per accepted defect quote QD-0247 dated 17-12-2024.","18/12 programming license for MX1 requires renewing . Waiting for license",-33.877252,151.2044145,"","Kirill Katelenets (Colliers) 0499 523 765","","OA","",True,"",False,"","CO-504","Colliers International","","[] ","R DETECTION","","00:00:00","Jamie Wright","Jamie Wright"," ",""
16132,"T-16132","2025-08-25 12:55:51","2026-02-02 06:10:02","APFS Report 2025 - Detection (Quote QD-1074)","APFS Report 2025 - Detection","Following on from annual testing, the following defect(s) were been found:
- The fire panel is showing multiple faults - technician to attend site and investigate/repair. 
- The detection in the show room floor has not been tested due to access issues and the nature of business in the showroom. Arrangements need to be made to have the detection tested before the measure can be endorsed.","REVISIT",5,"39138","","Australasia Chambers - 2 Martin Place, Sydney, NSW 2000","","2019-08-13","633","Paspaley Pearls Properties Pty Ltd","Peter Piperitis","Peterp@TGC.com.au","",2080.0000,"Repair","","2 Martin Place (354-360 George Street), Sydney, NSW, 2000, Australia","Sydney","2000","Nu Unasa","Gordon Jenkins","","Nu Unasa","","","","","2025-09-09 09:00:00","","","2026-02-02 05:56:23","","","","","","","2080.00","","","","As per accepted defect quote QD-1074 dated 14-07-2025.","",-33.8672209,151.2073756,"","53
Keys Located at Reception or Paspaley Pearls","","NR","",True,"",False,"","CO-308","Paspaley Pearls Properties Pty Ltd","","[] ","R DETECTION","","00:00:00","Jamie Wright","Nu Unasa"," ",""
15015,"T-15015","2025-08-01 11:41:33","2025-11-28 11:18:01","Annual testing defects - Smoke Alarm (Quote QD-0998)","Annual testing defects - Smoke Alarm","Following on from annual testing, the following defect(s) were been found:
- Technician to attend site and replace the following:
   - Front reception area Smoke Alarm.
   - Side of toilet and Lunch room Smoke Alarm. 

- Technician to attend site and install the following:
   - 2x 240V smoke alarm upstairs including sundries
   - 3x 240V smoke alarm for reception including sundries. 
   - 1x 240V smoke heat alarm for kitchen including sundries.","READY",5,"39A668","","11 Hexham Place, Wetherill Park, NSW 2164","","","","CSOF Sub Trust No. 2 ABN 52 847 795 285","Keisha Casey","Keisha.Casey@centuria.com.au","",2360.0000,"Repair","","11 Hexham Pl, Wetherill Park NSW 2164, Australia","Wetherill Park","2164","John Minai","","","Gordon Jenkins","","","","","","","","2025-08-01 13:30:45","","","","","","A20055_2500027","2360.00","","","","As per accepted defect quote QD-0998 dated 27-06-2025.","Turned up to site to check smoke alarms found no smoke alarms on site only one battery operated ground floor office",-33.8394257,150.8882878,"CA","Emma Warren (Centuria) 0456 371 419
Rapid global log-in required - QR code located at Fire pump room door - Office entry door","","BH","",True,"",False,"","CO-2122","Centuria Property Funds","","[] ","R DETECTION","","00:00:00","Jamie Wright","John Minai"," ",""
14463,"T-14463","2025-07-31 13:28:38","2026-02-09 18:57:40","APFS Report 2025 - Detection and OWS (Quote QD-0949)","APFS Report 2025 - Detection and OWS","Following on from annual testing, the following defect(s) were been found:
-There were two faulty speakers found in the manufacturing plant. One speaker is not working, and the other speaker’s volume was very low located on the mezzanine and room off the mezzanine. Both speakers will need to be replaced.

-There were areas found in the production warehouse and storage warehouse that have low DB levels. Due to the noise of the production warehouse additional speakers and strobes are required. 2 x strobes on the mezzanine and small production room on the mezzanine. (Strobe marked in red & speakers yellow). 6 x horn speakers and 2 x Strobes.

-The smoke detector above the sliding door in the warehouse is falling off the wall and needs to be re installed.
-The VESDA in the gas suppression room is in fault but the fault does not show up on the fire panel. Further investigation is required.
-The stop button on the front of the gas panel failed to operate, further investigation is required.
-There are three strobes in the warehouse that are missing the sign saying FIRE, supply and install sign. 
-The new gas system installed in the main switch room is not finished, there is no power to the main panel and the signs have not yet been installed in the room.- no charge.","REVISIT",5,"39694","","Kraft Heinz - 92-96 Station Road, Seven Hills, NSW 2147","","2023-07-27","245","Kraft-Heinz Co Australia Ltd","Kraft-Heinz Co Australia Ltd","sergey.antonov@kraftheinz.com","",10484.0000,"Repair","","92-96 Station Road, SEVEN HILLS, NSW, 2147, Australia","Seven Hills","2147","John Minai","Gordon Jenkins","","Gordon Jenkins","","","","","2025-08-01 09:00:00","","","2026-01-06 13:49:31","","","","","","PURCHASE ORDER NO: 7710111897","10484.00","","","","As per accepted defect quote QD-0949 dated 16-06-2025.","Fixed the fault indication on comms room GFIP.
Cleared the VESDA fault in comms room.
Turned on the new GFIP for the main switch room. Tested controls, system normal and now running.
Couldn’t locate the 3x strobes with missing signs, location description too vague.
The hanging detector above the sliding fire door in warehouse requires 2 men and tall ladder to remount. 
Installation of additional strobes and speakers requires further inspection/revisit and possible EWP.",-33.7756711,150.9418248,"","Sergey Antonov 0403 192 958","","NR","",True,"",False,"","CO-1640","Cerebos ( Australia) Ltd","","[] ","R DETECTION","","00:01:00","Jamie Wright","Gordon Jenkins"," ",""
14358,"T-14358","2025-07-29 13:36:35","2026-01-14 15:56:22","5 Yearly Detection/Warning System","5 Yearly Detection/Warning System","**Comprehensive Fire Alarm System Testing & Maintenance**
Ensure your building is fully compliant and safe with our expert 5-yearly sensitivity testing of the fire detection system, in line with the Fire Alarm standards AS 1851.6-2012. Our team will perform a thorough inspection of both the detection system and the Fire Indicator Panel, ensuring that everything operates smoothly and efficiently.

**Enhanced Sound System Testing for Emergencies**
Safety is our priority. We’ll test the sound pressure levels and intelligibility of your emergency sound system in all buildings to ensure your building meets the Australian standards. 

**What’s Not Included**:
Please note that the following are outside the scope of this service:
•	Security and parking arrangements (if required).
•	Use of lifts for heavy equipment transportation (if applicable).
•	Work outside of the designated areas or beyond normal working hours.
•	High-reach equipment for specialized tasks.

**Let’s Make Sure Your Building Stays Safe and Compliant**
Contact us today to schedule your testing and stay ahead of potential issues. We're here to help ensure your building’s fire safety systems are ready for whatever comes your way!","REVISIT",5,"39A460","","Visy Recycling - 112 Euston Road, Alexandria, NSW 2015","","2022-11-03","","Jones Lang LaSalle (NSW) Pty Ltd","Marco Fiorentino","marco.fiorentino@jll.com","",4500.0000,"Repair","","112 Euston Road, Alexandria, NSW, 2015, Australia","Alexandria","2015","","","Jamie Wright","Nu Unasa","","","","","","","","2026-01-13 13:34:19","","","","","","W-00077-000179","4500.00","","","","","",-33.9105355,151.1889569,"","Jason Simpson (JLL) 0481 349 291","","NR","",True,"",False,"","CO-1513","Jones Lang Lasalle","","[] ","R DETECTION","","","Jamie Wright","Jamie Wright"," ",""
14097,"T-14097","2025-07-24 10:17:21","2026-02-24 06:43:43","APFS Report 2025 - OWS (Quote QD-0954)","APFS Report 2025 - OWS","Following on from annual testing, the following defect(s) were been found:
- The occupant warning system and smoke detection in the main switch room were reported as not working, further investigation is required. The sprinkler system must activate the occupant warning.
- One of the sliding fire doors that separates the workshop from the warehouse is still active and assessable. Both smoke detectors are broken and one of the strobes is missing. The detectors and the strobe need to be replaced, and the door tested to confirm compliance.","SCHEDULED",5,"39A307","","AUSTCOR - 159-163 Newton Road  Wetherell Park, NSW 2164","","2024-07-22","987","Aliro Trusco 1 Pty Ltd ATF the 159-163 Newton Road Trust C/- Colliers","","","",1630.0000,"Repair","","159-163 Newton Road, WETHERILL PARK, NSW, 2164, Australia","Wetherill Park","2164","Gordon Jenkins","","","Gordon Jenkins","","","","","2025-11-24 09:00:00","","","2025-07-24 12:40:20","","","","","","PO6704502_201010","1630.00","","","","As per accepted defect quote QD-0954 dated 17-06-2025.","",-33.8378938,150.8934993,"","Rapid Induct and tenant’s induction applicable prior to attending site see attached Austcor documentation","","NR","",True,"",False,"","CO-504","Colliers International","","[] ","R DETECTION","","00:00:00","Jade Ogony","Jamie Wright"," ",""
13935,"T-13935","2025-07-17 11:17:39","2026-01-29 09:40:37","Fire Trip","Fire Trip","Attend site and supply and install fire trip to basement Jewlers","REVISIT",5,"39138","","Australasia Chambers - 2 Martin Place, Sydney, NSW 2000","","2019-08-13","633","Paspaley Pearls Properties Pty Ltd","Peter Piperitis","Peterp@TGC.com.au","",1200.0000,"Repair","","2 Martin Place (354-360 George Street), Sydney, NSW, 2000, Australia","Sydney","2000","Nu Unasa","John Minai","Jade Ogony","John Minai","","","","","2025-07-21 07:00:00","","","2025-07-21 07:48:32","","","","","","2MARTIN_2500095","","","","","","Picked up parts Firex

29/1/2026 No access - Lo from Paspaley requires notice. She can do Thursday 5/2 9:30-11:30am if booked in.",-33.8672209,151.2073756,"","53
Keys Located at Reception or Paspaley Pearls","","NR","",True,"",False,"","CO-308","Paspaley Pearls Properties Pty Ltd","","[] ","R DETECTION","","","Jade Ogony","John Minai"," ",""
13630,"T-13630","2025-07-07 15:47:49","2026-02-26 08:23:21","APFS Report 2025 - (Quote QD-0948)","APFS Report 2025 -","Following on from annual testing, the following defect(s) were been found:
- There is a fault on the fire alarm panel and a line faut appeared after a detector was activated. Further investigation required.
- The batteries in the sliding fire door panel are out of date and need to be replaced.
- Warehouse number three had no occupant warning; the tones could be heard from next door but not in unit 3- Technician to attend site to investigate/adjust sound requirement. **John Please Confirm**
- The PA and voice messages from the occupant warning system could not be heard over the ambient noise in the BMW service warehouse. The volume needs to be increase or additional speakers installed - **John Please Confirm**","REVISIT",5,"39678","","49 Hotham Parade, Artarmon, NSW 2064","","2019-07-30","","Jones Lang LaSalle (NSW) Pty Ltd","Marco Fiorentino","marco.fiorentino@jll.com","",2110.0006,"Repair","","49 Hotham Parade, ARTARMON, NSW, 2064, Australia","Artarmon","2064","John Minai","Gordon Jenkins","","John Minai","","","","","2025-08-08 13:10:00","2025-11-20 15:15:10","","2025-08-08 13:18:41","","","","","","W-00115-000126","2110.00","","","","As per accepted defect quote QD-0948 dated 16-06-2025.","John M. 8-8-2025
Pick up batteries and replaced 2x 1.3aH in door panel. System normal

Note: Detector L2D43 zone 10 unit 6 BMW warehouse in fault - required replacement. Need extension pole head remover or EWP.
OWS in open circuit fault - further investigation required.

Please book in 2 technicians to complete this job.",-33.8153927,151.1795626,"","Jason Simpson (JLL) 0481 349 291","","NR","",True,"",False,"","CO-1513","Jones Lang Lasalle","","[] ","R DETECTION","","03:00:00","Jade Ogony","Jamie Wright"," ",""
13540,"T-13540","2025-07-02 12:01:10","2025-12-09 11:33:33","APFS Report 2025 - Detection (Quote QD-0471)","APFS Report 2025 - Detection","Following on from annual testing, the following defect(s) were been found:

-The zone block plan is missing the base line data that shows what each zone belongs too. The zone block plan will need to be updated and include the required information relating to each zone to comply with the new regulations for AS1851.

-The batteries inside the fire control panel are past the two-year expiry date and will need to be replaced.

-Level 2, there was two offices outside the fire hydrant that was found to have a cap on the detectors. The caps need to be removed (Techvoyage and Argus offices).

-L2 service cupboard, I could not locate a smoke detector in this cupboard. A detector is required.

-There are three pods on levels 3, 2, and 1 that have no sprinklers or occupant warning speakers installed. If the booths are soundproof a visual indicator or occupant warning speakers should be installed. Technical any room you can walk into requires a sprinkler installed. - further investigation to confirm whether room is soundproof","REVISIT",5,"39A449","","223-225 Liverpool Street, Darlinghurst, NSW 2010","","2026-07-08","","Forza Capital Pty Ltd ATF Forza 223 Liverpool Fund","Jordan Ghali","jordan.ghali@cbre.com","",2628.0020,"Repair","","223-225 Liverpool Street, Darlinghurst, NSW, 2010, Australia","Darlinghurst","2010","Nu Unasa","Gordon Jenkins","","Gordon Jenkins","","","","","2025-11-27 07:30:00","2025-07-07 20:23:29","","2025-07-07 20:23:29","","","","","","223LIV_2500044","2628.00","","","","As per accepted defect quote QD-0471 dated 18-03-2025.","Book in with client . 

Due to multiple tenancies onsite

Darren replaced batteries

9/12 - checked booths - lvls 1,2,3 as reported .

Recommend installing strobes outside booths . 
Check with Shannon 

Concrete drilling - in office (work to be done early in morning before office works",-33.8775295,151.2140507,"","Aidan Lamberth (ALFM) 0436 390 830
myBuildings Checkin App - Contractor ID: 2472 and PIN: 209.
Please ensure to have the app on your device and check in on arrival to site as a contractor obligation. 7am Starts preferred and 1 weeks notice","1293 key box","NR","",True,"",False,"","CO-2740","Forza Capital Pty Ltd ATF Forza Liverpool Street F","","[] ","R DETECTION","","00:00:00","Jade Ogony","Nu Unasa"," ",""
13526,"T-13526","2025-07-01 15:35:17","2025-11-21 16:12:11","Annual testing defects - Smoke Alarm (Quote QD-0946)","Annual testing defects - Smoke Alarm","Following on from annual testing, the following defect(s) were been found:
the following units require batteries to be replaced
- Unit 1 - bedroom 1 - Investigate disconnection of 240V power, reconnect and supply and install 1x 9v battery

- Unit 10 - bedroom 1, 2 and hallway -investigate disconnection of 240V power, reconnect and supply and install 1x 9v battery","REVISIT",5,"39267","","SP 722 - 167 Victoria Road, Bellevue Hill, NSW 2023","","2023-07-19","865","Strata Plan 722","","","",800.0030,"Repair","","167 Victoria Road, Bellevue Hill, NSW, 2023, Australia","Bellevue Hill","2023","Nu Unasa","","","Nu Unasa","","","","","2025-07-16 07:15:00","","","2025-07-16 13:32:45","","","","","","WO469744","800.00","","","","As per accepted defect quote QD-0946 dated 16-06-2025.","Organise access with BM , to organise access with units reported .",-33.8883492,151.2586066,"","28","","NR","",True,"",False,"","CO-228","Barass Macarthur Management","","[] ","R DETECTION","","00:00:00","Jade Ogony","Jade Ogony"," ",""
12842,"T-12842","2025-06-19 13:28:15","2025-11-20 15:01:01","Fault on Panel","Fault on Panel","MAP 3 Address 9 in fault - further investigation, Multiple fire alarm faults.","SCHEDULED",5,"39A524","","Royal Life Saving Academy - 47 Lovell Road, Denistone East, NSW 2112","","2023-05-04","1080","Royal Life Saving NSW","Emma Le Mottee","emmalemottee@royalnsw.com.au","",920.0000,"Callout","","47 Lovell Road, Denistone East, NSW, 2112, Australia","Denistone East","2112","John Minai","Nu Unasa","Jade Ogony","John Minai","","","","","2025-07-10 11:00:00","","","2025-06-25 11:54:13","","","","","","","","","","","","John M. 25-06-2025
Module for beam detector above swimming pool has intermittent fault. Spoke to Wade (distributor) about it. May need to replace LPZAI module above pool. He will email me a quote for new module. 
****Extension ladder and two man required, erect ladder next to pool edge.
Staff said to coordinate a 2 hour window for access with Emma.**** see photos

Wade required to attend to program module",-33.7932355,151.097491,"","Stephen Neal 0402 586 602","","NR","",True,"",False,"","CO-2415","Royal Life Saving NSW","","[] ","R DETECTION","","","Jade Ogony","Jade Ogony"," ",""
12719,"T-12719","2025-06-16 10:29:57","2025-12-16 11:03:31","APFS Report 2025 - Detection (Quote QD-0939)","APFS Report 2025 - Detection","Following on from annual testing, the following defect(s) were been found:
-The void space above the fire stairs requires a detector to be installed.
-L2 corridor, there is a smoke detector that is covered in plastic preventing the detector from activating. The plastic needs to be removed.
-L1, there was an office found with no detection, a smoke detector needs to be installed.
-Ground, there was an office found with no detection, a smoke detector needs to be installed.
-L1, the detector in the electrical cupboard has a cap over the detector preventing the detector from activating. The cap needs to be removed.","REVISIT",5,"39960","","20-22 Mons Road, Westmead, NSW 2145","","2019-07-09","","Barwon Investment Partners Pty Ltd ACN 116 012 009 as trustee of the Barwon Institutional Healthcare Property Fund ABN 20 296 879 068","","","",1067.0060,"Repair","","20-22 Mons Road, WESTMEAD, NSW, 2145, Australia","Westmead","2145","John Minai","Gordon Jenkins","","Gordon Jenkins","","","","","2025-09-23 07:00:00","","","2025-10-07 14:06:14","","","","","","BAR215_2500086","1067.01","","","","As per accepted defect quote QD-0939 dated 11-06-2025.","John M. 7-10-2025
L2 corridor - Plastic around detector already removed by others.
L1 electrical cupboard - removed dust cover from detector. 
Revisit to continue works.

John & Gordon 2-12-2025
Attended and tenant was not aware of attendance on ground floor castlereagh imaging. Needs to be booked in, may try to attend tomorrow when no doctor is working in office. 
Roof detector needs conduit work, return early.

Please organise access with Ground floor tenant. Need approximately 1 hour in the doctor’s office.",-33.8017409,150.9828765,"","Keys available in site box side driveway code is 2022 - with Tania King on Level 1
**Rapid Global** Sign in Procedure.
Contact Tania Level 1 Box 2022 Ambulance Bay Contact Martin 0433436459 (Property Manager)
Building Manager - Adrian Stanton 0403 698 207
Must sign in via the QR poster on the ground floor adjacent to the FIP","","NR","",True,"",False,"","CO-1725","Venncap Real Estate Pty Ltd","","[] ","R DETECTION","","00:00:00","Jade Ogony","John Minai"," ",""
12700,"T-12700","2025-06-13 15:28:31","2026-03-16 09:15:13","Owners Agent defect 2025- Smoke Exhaust Panel (Quote QD-0769)","Owners Agent defect 2025- Smoke Exhaust Panel","Following on from Owner Agent Defect, please see below quote:
- The smoke exhaust control panel (SSF1 – SSF6 & pump room) adjacent to the fire indicator panel does not operate and is to be removed. The fans operate from local
switches. - A technician will attend site to safely disconnect all cabling related to the smoke exhaust panels and remove the panel from the premises.

Labour: 8hours @$130 plus gst. 
Total: $1040 plus gst.","REVISIT",5,"39A577 AU099","","Goodman AU099 - 31 Heathcote Road, Moorebank, NSW, 2170","","2023-06-21","","Goodman Property Services (Aust) Pty Limited  SC01822","Lisa Harmer","Lisa.Harmer@goodman.com","",1040.0040,"Repair","","31 Heathcote Road, Moorebank, NSW, 2170, Australia","Moorebank","2170","Gordon Jenkins","Nu Unasa","","Gordon Jenkins","","","","","2026-02-05 12:00:00","2025-07-15 12:01:32","","2025-07-01 13:59:47","","","","","","Work Order No: 303018  Purchase Order No: 527304","1040.00","","","","As per accepted defect quote QD-0769 dated 07-05-2025.","Two men to trace cables to find out where fans are wired to remove fan control panel below Fire system",-33.9370256,150.9349157,"","Goodman: Lisa Harmer 0482 919 973","","NR","",True,"",False,"","CO-074","Goodman Property Services (Aust) Pty Limited","","[] ","R DETECTION","","00:00:00","Jade Ogony","Jamie Wright"," ",""
